comname,est_year,avg_depth,avg_bot_temp,avg_sur_temp,avg_lat,avg_lon
white hake,2011,213.8565604304581,8.402360451844284,8.962672257397823,42.64881238617106,-68.51858417276388
white hake,2012,210.87777410029284,8.49195080948585,10.511340466299488,42.77168665838104,-68.1807196459527
white hake,2013,225.62050677920297,8.529307296826033,8.875762679440466,42.85874100525594,-67.86160706971796
white hake,2014,201.72609421329753,8.509355217467132,10.311668020387197,42.95307960180798,-67.94902094829101
white hake,2015,208.4508329887334,8.13827489757691,9.074610548208645,42.91729496286844,-67.88556280210051
white hake,2016,198.68554009845445,9.005442523423888,11.22744166944221,43.046550683339575,-68.03807321321744
white hake,2018,213.24999481000265,8.500036370071768,9.804313229786887,42.716248606387126,-68.28555146735067
white hake,2019,208.47211165967275,9.248097143504427,9.382436784736196,43.03376379870326,-67.905246541673435
windowpane,1970,55.79450167492737,8.705519265118385,10.539415163959626,40.6276352409691,-70.05180856965251
windowpane,1971,50.377038046206195,8.377418825058836,10.393351465308339,40.658748528236615,-70.32439353299168
windowpane,1972,51.89043369717858,9.106722699902848,9.727109456442388,40.67211344612686,-70.21631549746373
windowpane,1973,49.068446234734594,9.681605729861218,9.74187134403962,40.654789063426094,-70.1730277872241
windowpane,1974,49.89923773528703,10.01134570115823,10.542699211017656,40.73209323419443,-69.62686001062659
windowpane,1975,52.49151523867955,9.182664576196716,9.64596017783208,40.9010143115344,-69.2288318073615
windowpane,1976,64.92987691626342,9.979425023184085,9.826319940892688,40.87496721770371,-68.61905403633584
windowpane,1977,63.65722928607248,9.917413212445826,9.93564842209937,40.992678982872235,-68.29316759229889
windowpane,1978,64.87753495054288,8.986892888019266,9.096095519295957,40.90135072932834,-68.71000347472153
windowpane,1979,55.78003393386008,9.491280051840231,9.812226965361585,40.96067514544295,-69.16801951699831
windowpane,1980,55.28953935864446,9.331881438113808,10.105175267356355,40.9338433021391,-69.58058880945771
windowpane,1981,65.16862049177016,9.828305556408862,9.673524204395907,40.756668312303745,-69.35851920853504
windowpane,1982,51.18567413504525,9.474329425206617,9.924639070748128,40.565320425550055,-70.08635692236615
windowpane,1983,56.93243499690238,9.460892123146182,10.968567096160154,40.84668621754528,-69.2879685109279
